Country,School,Email,Region,City,Phone,Website,Source,Notes
New Zealand,Wee Wisdom Montessori School Drury,admindrury@weewisdommontessori.co.nz,Auckland (South),Auckland,Tel: (09) 294-7978,https://www.weewisdommontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori The Children’s House,mont.childrenshouse@best-start.org,Auckland (West),Auckland,(09) 833-7119,https://www.best-start.org/centres/beststart-montessori-the-childrens-house,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Casa Montessori Preschool,admin@casamontessori.co.nz,Auckland (West),Auckland,(09) 828 4967,https://casamontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Learning Edge Montessori Preschool,learningedgemontessori@gmail.com,Auckland (West),Auckland,(09) 817-1170,https://www.learningedgemontessoripreschool.com,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Little Star Montessori House of Children,littlestarmontessori@xtra.co.nz,Auckland (West),Auckland,(09) 416-9696,https://www.littlestarmontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Riverhead Montessori Learning Centre,admin@riverheadmontessori.co.nz,Auckland (West),Auckland,(09) 412-7171 or 027 5055404,https://www.riverheadmontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori Bethlehem,mont.bethlehem@best-start.org,Bay of Plenty,Tauranga,(07) 579 3661,https://www.best-start.org/centres/beststart-montessori-bethlehem,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori Otumoetai,mont.otumoetai@best-start.org,Bay of Plenty,Tauranga,(07) 576 8898,https://www.best-start.org/centres/beststart-montessori-otumoetai,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Daisy Cottage Montessori,contactus@daisycottage.co.nz,Bay of Plenty,Mount Maunganui,(07) 572 0300,https://www.daisycottage.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Little Einsteins Montessori – MacDonald Street,admin@littleeinsteins.co.nz,Bay of Plenty,Mount Maunganui,(07) 572 5916,https://www.littleeinsteinsmontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Little Sprouts Montessori Preschool,sprouts@xtra.co.nz,Bay of Plenty,Whakatane,(07) 308 9155,https://www.littlesproutspreschool.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori@Arataki Primary School,aratakiadmin@tmet.org.nz,Bay of Plenty,Mount Maunganui,,https://www.tmet.org.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori@Bellevue Primary School,bellevueadmin@tmet.org.nz,Bay of Plenty,Tauranga,,https://www.tmet.org.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori@Malfroy Primary School,info@rotoruawww.montessori.org.nz,Bay of Plenty,Rotorua,(07) 348 8588,,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Rotorua Montessori Preschool,admin@montessorirotorua.com,Bay of Plenty,Rotorua,07 347 7503,https://montessorirotorua.com,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Scuola Montessori – Fifteenth Avenue,enquiries@scuolamontessori.co.nz,Bay of Plenty,Tauranga,(07) 562 3762,https://www.scuolamontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Scuola Montessori – Waihi Road,enquiries@scuolamontessori.co.nz,Bay of Plenty,Tauranga,(07) 578 8434,https://www.scuolamontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,The Tree House Bilingual Montessori Preschool,info@thetreehouse.school.nz,Bay of Plenty,Whakatane,(07) 307 7155,,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Ashburton Montessori Preschool,ashburtonmontessori@hotmail.co.nz,Canterbury,Ashburton,(03) 308-0380,https://www.ashburtonmontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori St Albans,mont.stalbans@best-start.org,Canterbury,Christchurch,(03) 356 0111,https://www.best-start.org/centres/beststart-montessori-st-albans,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Courtyard Montessori Preschool,info@courtyardpreschool.org.nz,Canterbury,Christchurch,(03) 332-1444,https://www.courtyardpreschool.org.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Haywood Cottage Montessori,cottagenurseryschool@xtra.co.nz,Canterbury,Geraldine,(03) 693-6160,https://www.haywoodcottagemontessori.com,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Little House Montessori Zinnia Way,migguia@yahoo.com,Canterbury,Christchurch,021 051 0985,,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Little Tamariki Montessori Preschool,kaikouramontessori@gmail.com,Canterbury,Kaikora,(03) 319 6470,https://littletamariki.school.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Nova Montessori School,admin@novamontessori.school.nz,Canterbury,Christchurch,(03) 382-0503,https://www.novamontessori.school.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Simply Montessori NZ Playgroup,simplymontessorinz@gmail.com,Canterbury,"Ohoka,",021 240 4190,https://www.simplymontessorinz.com,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Trillium Montessori School,info@trilliummontessori.co.nz,Canterbury,Christchurch,(027) 352 3596,https://www.trilliummontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Gisborne Montessori Preschool,gismontessori@xtra.co.nz,Gisborne,Gisborne,(06) 868-9182,,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori Taradale,mont.taradale@best-start.org,Hawke's Bay,Napier,(06) 845 9380,https://www.best-start.org/centres/beststart-montessori-taradale,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori 3-6 Trilingual Early Childhood Education,montessoripreschoolnapier@gmail.com,Hawke's Bay,Napier,(06) 833-6970 or 027 276 5311,https://montessori3-6nz.hubbli.com,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Little Earth Montessori Kapiti,cm.kapiti@littleearth.co.nz,Kapiti,Paraparaumu,(04) 298-1730,https://www.littleearth.co.nz/locations/kapiti/,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Ōtaki Montessori Preschool,om_admin@otakimontessori.co.nz,Kapiti,Ōtaki,(06) 364-7500,https://www.otakimontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Inspiring Minds Montessori Preschool,imindsmontessori@xtra.co.nz,Manawatu,Palmerston North,(06) 355 3354,https://www.imindsmontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori Educare,office@montessorieducare.co.nz,Manawatu,Palmerston North,(06) 356 4697,https://www.montessorieducare.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori Blenheim,office@montessoriblenheim.co.nz,Marlborough,Blenheim,(03) 577-8443,https://www.montessoriblenheim.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Kauri Montessori Preschool,kauri.montessori@gmail.com,Nelson,Nelson,(03) 548-9186,https://www.baysmontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Nelson Montessori Preschool,nelson.montessori@gmail.com,Nelson,Nelson,(03) 546-8768,https://www.baysmontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Stoke Montessori Preschool,stoke.montessori@gmail.com,Nelson,Nelson,(03) 547-1022,https://www.baysmontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori Children’s House Kerikeri,info@montessorikerikeri.co.nz,Northland,Kerikeri,09 945 6479,https://www.montessorikerikeri.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori Arrowtown,arrowtown@best-start.org,Otago,Arrowtown,(03) 442 0032,https://best-start.org/centres/beststart-montessori-arrowtown,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori Mosgiel,mont.mosgiel@best-start.org,Otago,Mosgiel,(03) 489 0434,https://www.best-start.org/centres/beststart-montessori-mosgiel,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori The Gardens,mont.gardens@best-start.org,Otago,Dunedin,(03) 473 7630,https://www.best-start.org/centres/beststart-montessori-the-gardens,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Bunny Burrows Montessori,manager@bunnyburrows.co.nz,Otago,Dunedin,(03) 455-5066,https://www.bunnyburrows.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,City Heights Montessori,admin@cityheights.ac.nz,Otago,Dunedin,(03) 477-4532,https://www.cityheights.ac.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori Children’s House Wanaka,info@mchw.co.nz,Otago,Wanaka,(03) 443-8389,https://www.mchw.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori House Atelier de Bambini,montessorihouse@xtra.co.nz,Otago,Dunedin,(03) 464-0143,,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori House Casa dei Bambini,montessorihouse@xtra.co.nz,Otago,Dunedin,(03) 464-0143,,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori House Casita dei Bambini,montessorihouse@xtra.co.nz,Otago,Dunedin,(03) 467-5968,,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Māori Hill Montessori Preschool,sarah@mhmontessori.co.nz,Otago,Dunedin,(03) 466-7313  A/H (03) 477-5416,https://maorihillmontessoripreschool.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori Invercargill Children’s House,office@montessoriinvercargill.co.nz,Southland,Invercargill,(03) 216-6077,https://www.montessoriinvercargill.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Windsor Montessori Preschool,windsormontessoripreschool@gmail.com,Southland,Invercargill,03 2130816 or 020 40644981,https://www.windsormontessoriinvercargill.com,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,New Plymouth Montessori Association: Westown School,admin@npmontessori.co.nz,Taranaki,New Plymouth,(06) 758 0944,https://newplymouthmontessori.com/,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,New Plymouth Montessori School,admin@npmontessori.co.nz,Taranaki,New Plymouth,(06) 758-0944,https://www.newplymouthmontessori.com,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori Flagstaff,mont.flagstaff.manager@best-start.org,Waikato,Hamilton,(07) 854-3857,https://best-start.org/centres/beststart-montessori-flagstaff,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Fountain City Montessori Brooklyn,info@fcm.nz,Waikato,Hamilton,(07) 855 2696,https://www.fcm.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Fountain City Montessori Tawa,info@fcm.nz,Waikato,Hamilton,07 843 0441,https://www.fcm.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori House of Children,info@mhoc.co.nz,Waikato,Hamilton,(07) 282-0893,https://www.mhoc.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori Little Hands,montessorilittlehands@gmail.com,Waikato,Te Awamutu,(07) 280-7284,,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Waikato Montessori Education Centre,montessori@goldenbeads.org.nz,Waikato,Hamilton,(07) 858-3563,https://www.goldenbeads.org.nz/,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori@South End Primary School,office@southend.school.nz,Wairarapa,Carterton,(06) 379 4000,https://www.southend.school.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Wairarapa Montessori Preschool,wairarapa.montessori@gmail.com,Wairarapa,Masterton,(06) 370 1471,,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori Johnsonville,mont.johnsonville@best-start.org,Wellington,Wellington,(04) 478-6071,https://www.best-start.org/centres/beststart-montessori-johnsonville,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori Kilbirnie,mont.kilbirnie@best-start.org,Wellington,Wellington,(04) 387-1195,https://www.best-start.org/centres/beststart-montessori-kilbirnie,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,BestStart Montessori Rongotai,mont.rongotai@best-start.org,Wellington,Wellington,(04) 387-1192,https://www.best-start.org/centres/beststart-montessori-rongotai,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Capital Montessori School,office@montessori.school.nz,Wellington,Wellington,(04) 389-2395,https://www.montessori.school.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Khandallah Little School,enrolments@littleschool.co.nz,Wellington,Wellington,0800 Little,https://littleschool.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Mana Montessori Preschool,info@manamontessori.school.nz,Wellington,Porirua,(04) 234-1489,https://www.manamontessori.school.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Manaaki Montessori@Tawa Primary,enquiries@montessoritawa.org,Wellington,Wellington,(04) 232-6453,https://www.montessoritawa.org,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori Children’s House Wellington,office@montessorichildrenshouse.co.nz,Wellington,Wellington,(04) 388-3529,https://www.montessorichildrenshouse.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori Kilbirnie Playgroup,montessori.kilbirnie@beststarteducare.co.nz,Wellington,Wellington,(04) 387 1195,https://best-start.org/centres/beststart-montessori-kilbirnie,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori@Berhampore Primary School,montessori@berhampore.school.nz,Wellington,Wellington,(04) 389-9391,https://www.berhamporemontessori.org,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Montessori@Otari Playgroup,wcmp@xtra.co.nz,Wellington,Wellington,(04) 475 9688,https://www.otaripreschool.school.nz/playgroup,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing; ALREADY_CONTACTED (prior campaign)
New Zealand,Montessori@Otari Preschool,wcmp@xtra.co.nz,Wellington,Wilton,(04) 475-9688,https://www.otaripreschool.school.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing; ALREADY_CONTACTED (prior campaign)
New Zealand,Montessori@Te Kura o Otari – Otari School,office@otari.school.nz,Wellington,Wilton,(04) 475-3018,https://www.otari.school.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing; ALREADY_CONTACTED (prior campaign)
New Zealand,Porirua Montessori School,poriruamontessori@gmail.com,Wellington,Porirua,021 0842 7037,https://www.poriruamontessori.org,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Rata Parent & Infant Community@Capital Montessori,cmsplaygroup@gmail.com,Wellington,Wellington,(04) 389-2395,https://www.montessori.school.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,South Wellington Montessori School,info@montessorieco.nz,Wellington,Wellington,(04) 389-2185 or (027) 203-4240,https://www.montessorieco.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Tawa Montessori Preschool,admin@tawamontessori.co.nz,Wellington,Wellington,(04) 232-3738,https://www.tawamontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Wā Ora Montessori Playgroup,office@waora.school.nz,Wellington,Lower Hutt,(04) 567-2377,https://www.waora.school.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Wā Ora Montessori School,office@waora.school.nz,Wellington,Lower Hutt,(04) 567-2377,https://www.waora.school.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
New Zealand,Whanganui Montessori Preschool,info@whanganuimontessori.co.nz,Whanganui,Whanganui,(06) 347-8886,https://www.whanganuimontessori.co.nz,Montessori Aotearoa NZ (MANZ) directory,MANZ member listing
